,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
207,N/A,N/A,gme,N/A,N/A,N/A,N/A,N/A,16.84,7.60,0.32,1.44,4.30,6.97,9.51,1.5,88.34,2980000000.0,2880000000.0,6.73,0.77,0.31,3.56,0.31,2920000000.0,1.5,402800000.0,3.78,1.50,1.40,450400000.0,4.34,350400000.0,1.08,20.15,28.73,1.5,1.88,136.40,39320000.0,13.78,44.33,37340000.0,N/A
208,N/A,N/A,gnw,N/A,N/A,N/A,N/A,N/A,34.77,N/A,0.22,0.13,8.73,3.33,0.16,1.5,16.47,1770000000.0,1030000000.0,3.87,0.33,0.13,3.47,0.13,2089999999.9999998,1.5,289000000.0,1.45,65.60,16.40,6300000000.0,12.64,5550000000.0,1.85,28.22,3.56,1.5,0.16,82.10,26890000.0,3.83,5.41,28030000.0,N/A
209,N/A,N/A,goog,N/A,N/A,N/A,N/A,N/A,5.97,28.92,6.28,3.96,21.85,25.97,8.94,1.5,113.64,488020000000.0,421950000000.0,17.93,1.29,5.41,16.54,5.41,N/A,1.5,17040000000.0,24.58,19.70,17.40,73450000000.0,106.98,7380000000.0,5.14,179.92,710.83,1.5,0.01,73.10,2590000.0,1.66,N/A,2750000.0,N/A
210,N/A,N/A,gpc,N/A,N/A,N/A,N/A,N/A,21.58,20.74,0.95,4.50,4.60,7.33,8.38,1.5,101.14,14370000000.0,14870000000.0,18.69,4.57,0.97,11.80,0.97,4560000000.0,1.5,702690000.0,4.63,1.90,0.50,205130000.0,1.37,700000000.0,1.37,21.60,96.07,1.5,2.72,73.70,4260000.0,5.80,2.93,3960000.0,N/A
211,N/A,N/A,gps,N/A,N/A,N/A,N/A,N/A,68.02,7.90,0.45,2.79,5.82,10.31,13.42,1.5,38.44,7010000000.0,7360000000.0,8.55,1.65,0.47,3.32,0.47,5720000000.0,1.5,920000000.0,2.23,32.90,6.90,1370000000.0,3.45,1730000000.0,1.57,6.41,17.62,1.5,43.41,60.20,33439999.999999996,4.75,13.61,37540000.0,N/A
212,N/A,N/A,grmn,N/A,N/A,N/A,N/A,N/A,N/A,15.98,2.66,2.21,16.70,18.95,7.56,1.5,15.04,7560000000.0,6510000000.0,17.17,2.70,2.28,10.48,2.28,1540000000.0,1.5,477530000.0,2.50,31.90,6.60,1060000000.0,5.58,0.00,3.13,18.17,40.01,1.5,36.25,41.70,11090000.0,10.30,10.00,10590000.0,N/A
213,N/A,N/A,grpn,N/A,N/A,N/A,N/A,N/A,13.53,N/A,0.64,5.11,0.46,1.77,1.82,1.5,4.95,1970000000.0,1340000000.0,56.67,3.06,0.43,43.50,0.43,1390000000.0,1.5,130740000.00000001,0.02,N/A,2.50,688510000.0,1.19,52180000.0,0.81,0.67,3.40,1.5,21.21,64.90,55140000.0,5.45,21.36,53100000.0,N/A
214,N/A,N/A,gt,N/A,N/A,N/A,N/A,N/A,140.24,28.24,0.46,1.81,1.66,10.32,6.09,1.5,60.06,7350000000.0,12350000000.0,6.61,1.10,0.77,5.23,0.77,4280000000.0000005,1.5,267000000.0,0.98,17.90,8.30,1080000000.0,4.06,6080000000.0,1.39,15.43,27.65,1.5,0.27,88.80,17470000.0,5.99,6.66,16489999.999999998,N/A
215,N/A,N/A,gtn,N/A,N/A,N/A,N/A,N/A,373.47,19.09,1.28,1.86,6.69,26.04,4.51,1.5,8.89,799660000.0,2310000000.0,13.23,0.98,3.63,10.60,3.63,223170000.0,1.5,42700000.0,0.58,60.70,30.30,120650000.0,1.68,1640000000.0,3.51,6.10,11.11,1.5,5.84,84.50,2980000.0,5.66,6.98,3060000.0,N/A
216,N/A,N/A,gww,N/A,N/A,N/A,N/A,N/A,88.54,19.73,1.39,6.16,7.42,13.20,14.82,1.5,157.45,13880000000.0,15700000000.0,17.46,3.58,1.56,10.38,1.56,4230000000.0000005,1.5,737620000.0,11.47,11.50,2.70,279910000.0,4.56,2089999999.9999998,1.67,36.97,226.40,1.5,13.10,86.30,10040000.0,17.83,18.13,9890000.0,N/A
217,N/A,N/A,hal,N/A,N/A,N/A,N/A,N/A,117.86,N/A,1.66,2.64,11.74,8.81,3.55,1.5,24.31,33560000000.000004,39300000000.0,40.69,28.78,1.89,11.39,1.89,2520000000.0,1.5,2440000000.0,2.86,N/A,40.50,9660000000.0,11.24,15390000000.0,2.58,15.17,39.06,1.5,0.24,79.80,30010000.0,2.90,3.50,32470000.0,N/A
218,N/A,N/A,har,N/A,N/A,N/A,N/A,N/A,52.20,14.60,0.77,2.10,5.40,9.09,7.25,1.5,93.17,5150000000.0,6070000000.0,10.41,0.82,0.91,7.36,0.91,1820000000.0,1.5,362000000.0,5.00,26.40,11.20,369020000.0,5.23,1290000000.0,1.68,34.93,72.95,1.5,0.56,101.10,2300000.0,2.59,3.61,3020000.0,N/A
219,N/A,N/A,has,N/A,N/A,N/A,N/A,N/A,99.39,22.77,2.33,6.63,10.38,15.85,10.49,1.5,36.49,10610000000.0,11130000000.0,18.83,1.42,2.44,12.67,2.44,2770000000.0,1.5,473920000.0,3.74,82.80,16.50,1120000000.0,8.97,1640000000.0,3.29,12.87,85.11,1.5,10.03,87.60,5810000.0,5.24,5.18,6650000.0,N/A
220,N/A,N/A,hban,N/A,N/A,N/A,N/A,N/A,N/A,11.79,2.68,1.23,23.76,35.94,0.99,1.5,3.67,7730000000.0,14950000000.0,10.18,1.53,5.09,N/A,5.09,N/A,1.5,666510000.0,0.82,3.30,6.80,1500000000.0,1.88,8740000000.0,N/A,8.01,9.67,1.5,0.99,72.90,62660000.0,5.59,7.93,63240000.0,N/A
221,N/A,N/A,hcn,N/A,N/A,N/A,N/A,N/A,85.05,32.65,6.56,1.90,21.48,28.83,2.54,1.5,11.11,25570000000.0,38660000000.0,15.11,3.39,9.86,19.28,9.86,2150000000.0,1.5,776510000.0,2.20,20.20,16.50,355950000.0,1.00,13060000000.0,1.56,37.88,71.77,1.5,0.31,92.60,16090000.0,7.96,6.65,15350000.0,N/A
222,N/A,N/A,hcp,N/A,N/A,N/A,N/A,N/A,113.63,N/A,6.21,1.73,7.87,49.00,3.73,1.5,5.55,15960000000.0,27110000000.0,12.57,247.80,10.53,15.08,10.53,2430000000.0,1.5,203840000.0,0.44,N/A,4.90,94670000.0,0.20,10940000000.0,10.51,19.77,34.20,1.5,0.20,89.70,17700000.0,4.77,4.38,16140000.0,N/A
223,N/A,N/A,hd,N/A,N/A,N/A,N/A,N/A,338.78,24.38,1.90,26.60,7.92,13.22,17.73,1.5,69.32,166610000000.0,185980000000.0,18.80,1.55,2.10,13.71,2.10,30260000000.0,1.5,7010000000.0,5.46,6.70,9.50,2220000000.0,1.78,21400000000.0,1.36,5.05,133.13,1.5,0.15,73.40,9580000.0,2.46,0.77,8980000.0,N/A
224,N/A,N/A,hes,N/A,N/A,N/A,N/A,N/A,30.47,N/A,2.91,0.85,52.93,42.70,4.52,1.5,20.86,18130000000.0,20340000000.0,N/A,0.38,3.39,11.58,3.39,3310000000.0,1.5,3150000000.0,11.07,N/A,35.40,3570000000.0,11.92,6590000000.0,2.26,68.70,57.76,1.5,12.56,79.30,15360000.0,3.66,5.47,15620000.0,N/A
225,N/A,N/A,hig,N/A,N/A,N/A,N/A,N/A,31.89,12.13,0.97,0.97,8.51,11.22,0.54,1.5,44.16,17480000000.0,20850000000.0,10.10,1.74,1.15,8.70,1.15,7600000000.0,1.5,1530000000.0,3.66,30.80,5.00,2410000000.0,6.12,5780000000.0,3.68,45.78,44.44,1.5,0.18,92.50,6780000.0,2.63,1.70,6910000.0,N/A
226,N/A,N/A,hog,N/A,N/A,N/A,N/A,N/A,375.78,12.23,1.38,4.42,12.07,18.82,6.89,1.5,31.00,8359999999.999999,15080000000.0,10.60,1.17,2.48,11.21,2.48,2380000000.0,1.5,732840000.0,3.73,7.20,4.60,394420000.0,2.15,7110000000.0,1.74,10.32,45.56,1.5,0.50,82.60,24060000.0,7.06,13.18,23440000.0,N/A
227,N/A,N/A,hon,N/A,N/A,N/A,N/A,N/A,75.96,18.37,2.24,4.78,12.44,17.75,9.01,1.5,50.13,86270000000.0,93860000000.0,15.57,2.01,2.41,12.00,2.41,11830000000.0,1.5,4840000000.0,6.16,6.30,3.40,6370000000.0,8.36,13960000000.0,1.25,23.88,113.20,1.5,0.17,78.60,4920000.0,1.85,0.65,5730000.0,N/A
228,N/A,N/A,hot,N/A,N/A,N/A,N/A,N/A,186.19,26.16,4.25,9.44,16.05,28.33,6.39,1.5,17.77,12570000000.0,13890000000.0,23.31,5.08,4.65,13.08,4.65,4240000000.0,1.5,480000000.0,2.83,9.10,5.00,1180000000.0,6.96,2510000000.0,1.11,7.93,74.12,1.5,6.38,87.70,5300000.0,0.86,3.16,6560000.0,N/A
229,N/A,N/A,hov,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.10,N/A,0.79,3.84,2.18,1.5,15.50,226560000.0,2250000000.0,4.97,0.19,0.99,24.76,0.99,322810000.0,1.5,17900000.0,0.12,N/A,29.10,147120000.0,1.00,2029999999.9999998,3.83,1.89,1.54,1.5,9.90,46.20,15330000.0,10.25,12.87,16340000.0,N/A
230,N/A,N/A,hp,N/A,N/A,N/A,N/A,N/A,11.13,62.12,2.95,1.33,4.77,11.83,2.21,1.5,19.90,6270000000.0,5860000000.0,N/A,1.30,2.73,7.12,2.73,1460000000.0,1.5,105310000.0,0.94,86.20,50.50,943540000.0,8.73,532059999.99999994,3.93,44.26,58.08,1.5,2.84,99.50,23280000.0,11.34,28.23,24470000.0,N/A
231,N/A,N/A,hpq,N/A,N/A,N/A,N/A,N/A,N/A,5.53,0.20,N/A,3.72,7.79,7.84,1.5,56.53,19970000000.0,23020000000.0,6.97,6.89,0.23,2.08,0.23,24760000000.0,1.5,4430000000.0,2.08,56.70,11.60,3690000000.0,2.12,6730000000.0,0.90,2.83,11.50,1.5,10.50,69.30,32850000.0,2.27,2.10,35710000.0,N/A
232,N/A,N/A,hrb,N/A,N/A,N/A,N/A,N/A,N/A,12.71,1.44,N/A,13.56,22.62,11.86,1.5,11.60,4450000000.0,6880000000.0,10.26,1.17,2.26,8.01,2.26,1750000000.0,1.5,425660000.0,1.56,N/A,6.80,190660000.0,0.85,2630000000.0,2.07,2.39,19.81,1.5,0.37,88.40,18600000.0,4.83,6.76,17300000.0,N/A
233,N/A,N/A,hrl,N/A,N/A,N/A,N/A,N/A,6.00,28.91,2.33,5.12,8.18,12.64,12.48,1.5,17.33,21140000000.0,21020000000.0,24.18,1.57,2.29,16.29,2.29,1810000000.0,1.5,749430000.0,1.38,36.90,4.30,375210000.0,0.71,250000000.0,1.91,7.86,39.90,1.5,48.89,33.70,24750000.0,8.06,9.20,19110000.0,N/A
234,N/A,N/A,hrs,N/A,N/A,N/A,N/A,N/A,142.35,86.08,1.34,2.81,1.52,17.48,9.27,1.5,58.95,9470000000.0,13940000000.0,12.87,0.32,1.96,8.92,1.96,1720000000.0,1.5,127000000.0,0.88,33.30,60.80,321000000.0,2.57,4790000000.0,1.42,27.04,75.92,1.5,0.30,85.20,3090000.0,2.87,2.51,3520000.0,N/A
235,N/A,N/A,hst,N/A,N/A,N/A,N/A,N/A,54.88,18.36,2.18,1.69,11.78,12.66,3.64,1.5,7.26,11670000000.0,15490000000.0,9.02,1.85,2.84,10.95,2.84,3380000000.0,1.5,642000000.0,0.85,85.70,2.80,234000000.0,0.31,3960000000.0,1.90,9.41,15.61,1.5,1.72,103.10,55000000.0,5.76,8.64,54100000.0,N/A
236,N/A,N/A,hsy,N/A,N/A,N/A,N/A,N/A,294.76,40.76,2.73,23.99,6.84,19.55,16.07,1.5,33.38,19720000000.0,22030000000.0,20.32,2.91,3.03,13.20,3.03,3380000000.0,1.5,498050000.0,2.27,6.10,5.60,285960000.0,1.34,2590000000.0,0.76,3.88,92.44,1.5,0.20,75.40,5450000.0,5.16,3.86,5170000.0,N/A
237,N/A,N/A,htz,N/A,N/A,N/A,N/A,N/A,788.62,11.81,0.33,1.68,2.81,7.65,2.04,1.5,23.45,3270000000.0,18480000000.0,6.70,0.36,1.78,16.24,1.78,4640000000.0,1.5,292000000.0,0.65,N/A,5.80,857000000.0,2.02,16070000000.0,N/A,4.81,7.70,1.5,6.14,99.50,35070000.0,3.52,9.76,39480000.0,N/A
238,N/A,N/A,hum,N/A,N/A,N/A,N/A,N/A,41.33,23.03,0.46,2.35,1.99,3.94,5.09,1.5,363.84,24630000000.0,18440000000.0,16.46,1.34,0.34,7.79,0.34,10020000000.0,1.5,1080000000.0,7.17,45.60,0.20,10540000000.0,70.71,4350000000.0,1.77,70.62,165.23,1.5,0.22,96.30,2630000.0,3.00,1.78,2570000.0,N/A
239,N/A,N/A,ibm,N/A,N/A,N/A,N/A,N/A,302.26,11.20,1.77,9.57,15.93,18.67,8.17,1.5,83.15,141810000000.0,172490000000.0,10.45,4.12,2.13,9.08,2.13,40680000000.0,1.5,12960000000.0,13.19,13.50,4.60,14870000000.0,15.49,45560000000.0,1.37,15.55,147.72,1.5,0.05,59.90,20200000.0,4.66,2.10,21220000.0,N/A
240,N/A,N/A,ice,N/A,N/A,N/A,N/A,N/A,44.77,22.26,8.28,2.07,36.46,54.12,1.69,1.5,32.30,30950000000.0,36180000000.0,16.76,1.43,9.94,15.66,9.94,4580000000.0,1.5,1330000000.0,11.68,17.10,35.80,493000000.0,4.29,6770000000.0,0.98,126.45,259.99,1.5,1.55,90.00,0.00,0.00,N/A,100.00,N/A
241,N/A,N/A,iff,N/A,N/A,N/A,N/A,N/A,91.94,24.97,3.32,6.17,13.51,19.97,9.87,1.5,37.80,10060000000.0,11030000000.0,21.25,2.95,3.64,15.73,3.64,1350000000.0,1.5,407590000.0,5.06,7.50,1.10,532570000.00000006,6.68,1500000000.0,2.65,20.44,126.25,1.5,1.59,84.20,3130000.0,6.26,3.95,3480000.0,N/A
242,N/A,N/A,igt,N/A,N/A,N/A,N/A,N/A,249.71,N/A,0.73,1.13,1.61,14.48,3.60,1.5,24.37,3400000000.0,11170000000.0,8.06,0.90,2.38,7.84,2.38,1750000000.0,1.5,75570000.0,0.39,N/A,47.60,627480000.0,3.13,8410000000.0,1.24,15.07,16.93,1.5,52.13,29.90,1740000.0,2.50,N/A,2110000.0,N/A
243,N/A,N/A,intc,N/A,N/A,N/A,N/A,N/A,41.85,12.78,2.50,2.29,20.39,25.64,9.25,1.5,11.88,141240000000.0,151550000000.0,11.33,1.24,2.69,6.57,2.69,34680000000.0,1.5,11470000000.0,2.34,2.70,7.20,15290000000.0,3.24,25600000000.0,1.56,12.97,29.91,1.5,0.04,67.00,88800000.0,4.28,1.88,88760000.0,N/A
244,N/A,N/A,intu,N/A,N/A,N/A,N/A,N/A,194.23,55.36,5.88,41.53,11.37,24.56,14.29,1.5,16.42,26200000000.0,27110000000.0,23.51,1.44,6.07,20.82,6.07,3500000000.0,1.5,552000000.0,1.84,N/A,23.20,334000000.0,1.30,1240000000.0,0.63,2.46,102.03,1.5,4.98,87.90,6440000.0,5.10,2.56,7330000.0,N/A
245,N/A,N/A,ip,N/A,N/A,N/A,N/A,N/A,367.47,18.30,0.80,4.14,4.37,10.56,4.91,1.5,52.94,17260000000.0,31760000000.0,11.44,1.70,1.45,8.94,1.45,6900000000.0,1.5,964000000.0,2.29,6.70,7.40,1160000000.0,2.81,15650000000.0,1.66,10.30,41.97,1.5,0.66,86.70,11500000.0,3.13,3.01,11360000.0,N/A
246,N/A,N/A,ipg,N/A,N/A,N/A,N/A,N/A,78.53,21.54,1.25,4.95,6.01,11.51,4.87,1.5,18.94,9580000000.0,11170000000.0,15.97,2.16,1.45,10.73,1.45,7610000000.0,1.5,461800000.0,1.11,N/A,3.90,680300000.0,1.69,1740000000.0,0.99,4.83,23.80,1.5,0.56,97.40,11790000.0,2.92,2.94,12380000.0,N/A
247,N/A,N/A,ir,N/A,N/A,N/A,N/A,N/A,76.42,22.82,1.28,2.93,5.75,11.56,5.60,1.5,50.48,16890000000.0,20750000000.0,14.67,1.75,1.56,11.15,1.56,4000000000.0,1.5,755800000.0,2.87,197.10,0.20,612900000.0,2.38,4470000000.0,1.23,22.51,65.59,1.5,0.32,86.30,2280000.0,1.17,0.89,3100000.0,N/A
248,N/A,N/A,irm,N/A,N/A,N/A,N/A,N/A,963.51,55.15,2.68,16.25,4.81,17.54,5.16,1.5,14.26,9950000000.0,12930000000.0,15.22,1.72,4.30,14.60,4.30,1720000000.0,1.5,144920000.0,0.69,52.70,0.20,117940000.0,0.56,5020000000.0,1.11,2.34,37.89,1.5,4.63,101.40,20330000.0,16.40,13.01,19880000.0,N/A
249,N/A,N/A,isrg,N/A,N/A,N/A,N/A,N/A,N/A,38.13,9.90,5.08,25.81,32.74,10.56,1.5,65.17,23930000000.0,22120000000.0,27.05,2.20,9.09,24.98,9.09,1580000000.0,1.5,628200000.0,16.49,40.60,12.60,1810000000.0,47.51,0.00,5.31,124.68,628.81,1.5,1.18,92.50,1560000.0,4.49,5.03,1670000.0,N/A
250,N/A,N/A,itw,N/A,N/A,N/A,N/A,N/A,134.11,19.75,2.82,7.20,14.31,21.70,11.53,1.5,36.62,37010000000.0,41560000000.0,17.11,2.18,3.12,12.34,3.12,5520000000.0,1.5,1910000000.0,5.21,2.20,2.00,2450000000.0,6.81,7000000000.0,2.30,14.52,102.98,1.5,0.98,77.40,7520000.0,4.91,2.34,7560000.0,N/A
251,N/A,N/A,ivz,N/A,N/A,N/A,N/A,N/A,61.34,13.89,2.43,1.53,17.46,26.78,3.74,1.5,12.01,11840000000.0,15140000000.0,9.99,1.22,3.04,10.60,3.04,5120000000.0,1.5,847400000.0,2.04,38.00,11.10,1830000000.0,4.39,5130000000.0,9.50,18.94,28.38,1.5,1.32,85.60,4520000.0,1.17,1.11,5830000.0,N/A
252,N/A,N/A,jbl,N/A,N/A,N/A,N/A,N/A,94.54,8.90,0.17,1.32,1.99,3.54,4.46,1.5,97.01,3230000000.0,4690000000.0,6.92,0.67,0.25,3.70,0.25,1500000000.0,1.5,373030000.0,1.90,51.90,2.20,883220000.0,4.62,2350000000.0,1.04,12.90,16.88,1.5,8.71,99.00,6120000.0,1.79,3.30,6360000.0,N/A
253,N/A,N/A,jci,N/A,N/A,N/A,N/A,N/A,63.25,59.40,0.74,2.68,1.23,6.58,4.80,1.5,55.85,26460000000.0,33130000000.000004,9.47,0.90,0.91,10.15,0.91,6450000000.0,1.5,426000000.0,0.69,N/A,1.80,358000000.0,0.55,7030000000.0,0.94,15.40,40.81,1.5,0.28,80.30,13760000.0,3.78,2.13,10630000.0,N/A
254,N/A,N/A,jcp,N/A,N/A,N/A,N/A,N/A,369.21,N/A,0.19,1.82,4.06,0.05,0.04,1.5,41.27,2330000000.0,6260000000.0,10.83,4.51,0.50,10.06,0.50,4550000000.0,1.5,513000000.0,1.68,N/A,2.60,900000000.0,2.94,4830000000.0,1.67,4.28,7.58,1.5,1.18,85.60,79890000.0,6.64,28.32,67600000.0,N/A
255,N/A,N/A,jec,N/A,N/A,N/A,N/A,N/A,12.00,25.97,0.52,1.39,2.00,4.70,4.37,1.5,95.81,5990000000.0,5960000000.0,15.03,3.36,0.51,8.70,0.51,1970000000.0,1.5,232690000.0,1.89,20.40,4.20,559720000.0,4.59,532730000.0,1.60,35.83,49.14,1.5,2.12,94.10,2980000.0,3.73,2.48,3770000.0,N/A
256,N/A,N/A,jnj,N/A,N/A,N/A,N/A,N/A,27.91,20.70,4.49,4.42,21.92,26.33,N/A,1.5,25.39,313240000000.0,294840000000.0,16.20,2.98,4.20,13.24,4.20,48540000000.0,1.5,15380000000.0,5.49,0.60,0.60,38380000000.0,13.91,19860000000.0,N/A,25.82,113.56,1.5,0.02,67.30,28350000.0,3.67,1.03,24670000.0,N/A
257,N/A,N/A,jnpr,N/A,N/A,N/A,N/A,N/A,45.96,13.85,1.79,1.89,13.19,18.89,6.56,1.5,12.71,8750000000.0,8620000000.0,10.44,0.88,1.76,7.89,1.76,3080000000.0,1.5,644900000.0,1.64,14.00,2.90,2250000000.0,5.85,2130000000.0,2.16,12.01,22.75,1.5,7.81,81.00,11940000.0,1.87,3.21,10110000.0,N/A
258,N/A,N/A,joy,N/A,N/A,N/A,N/A,N/A,76.04,N/A,0.54,1.20,41.70,6.17,2.63,1.5,30.69,1550000000.0,2430000000.0,37.71,3.16,0.81,7.45,0.81,838920000.0,1.5,1250000000.0,12.80,N/A,25.20,139930000.0,1.43,1020000000.0,2.24,13.73,15.84,1.5,0.49,111.00,19430000.0,5.87,22.41,20490000.0,N/A
259,N/A,N/A,jpm,N/A,N/A,N/A,N/A,N/A,N/A,10.37,2.57,1.01,27.32,36.74,0.96,1.5,23.88,223760000000.0,152540000000.0,9.58,1.93,1.73,N/A,1.73,89720000000.0,1.5,21940000000.0,5.90,6.70,7.30,967830000000.0,264.71,591540000000.0,N/A,61.29,61.20,1.5,0.55,76.20,24170000.0,1.45,0.66,22250000.0,N/A
260,N/A,N/A,jwn,N/A,N/A,N/A,N/A,N/A,322.04,12.43,0.54,9.01,4.16,7.95,8.46,1.5,77.49,6770000000.0,8980000000.0,13.10,3.63,0.62,5.21,0.62,5270000000.0,1.5,600000000.0,3.15,29.40,3.70,595000000.0,3.44,2800000000.0,1.03,5.02,39.16,1.5,26.42,56.60,26760000.0,10.24,21.87,24280000.0,N/A
261,N/A,N/A,k,N/A,N/A,N/A,N/A,N/A,404.02,49.20,2.03,13.32,4.21,11.36,6.22,1.5,37.86,27190000000.0,34960000000.0,19.39,4.41,2.62,17.17,2.62,4680000000.0,1.5,562000000.0,1.57,22.90,4.50,310000000.0,0.89,8250000000.0,0.62,5.80,77.19,1.5,0.25,82.60,4080000.0,2.29,1.64,4650000.0,N/A
262,N/A,N/A,key,N/A,N/A,N/A,N/A,N/A,N/A,11.59,2.48,0.93,21.59,31.35,0.91,1.5,4.85,9830000000.0,20060000000.0,8.84,1.11,4.97,N/A,4.97,N/A,1.5,852000000.0,1.01,19.30,2.80,2310000000.0,2.74,12540000000.0,N/A,12.79,11.67,1.5,0.16,83.20,44910000.0,3.51,5.46,45330000.0,N/A
263,N/A,N/A,kim,N/A,N/A,N/A,N/A,N/A,95.57,17.91,10.33,2.35,61.26,33.88,2.18,1.5,2.87,12040000000.0,16980000000.0,17.17,3.32,14.36,23.38,14.36,862290000.0,1.5,661180000.0,1.60,54.70,4.60,222000000.0,0.53,5160000000.0,3.34,12.39,28.68,1.5,2.70,90.30,9870000.0,4.16,2.93,10170000.0,N/A
264,N/A,N/A,klac,N/A,N/A,N/A,N/A,N/A,649.91,18.80,3.80,22.48,20.38,30.37,11.06,1.5,18.02,10680000000.0,11540000000.0,14.09,0.76,4.09,12.42,4.09,1600000000.0,1.5,574900000.0,3.65,33.50,3.50,2240000000.0,14.39,3100000000.0,3.92,3.06,68.60,1.5,0.23,94.10,1580000.0,1.75,1.38,1660000.0,N/A
265,N/A,N/A,kmb,N/A,N/A,N/A,N/A,N/A,421.58,43.18,2.55,429.24,5.93,17.52,13.47,1.5,50.67,46520000000.0,53860000000.0,19.60,2.86,2.93,13.66,2.93,6620000000.0,1.5,1090000000.0,2.99,16.50,4.60,635000000.0,1.76,7970000000.0,0.96,0.30,129.19,1.5,0.34,69.10,5110000.0,3.20,1.42,5300000.0,N/A
266,N/A,N/A,kmi,N/A,N/A,N/A,N/A,N/A,123.32,658.85,2.71,1.08,0.99,28.77,2.96,1.5,6.34,38230000000.0,81750000000.0,21.68,2.79,5.84,12.11,5.84,7950000000.0,1.5,61000000.0,0.03,26.60,11.20,312000000.0,0.14,43840000000.0,0.56,15.78,17.13,1.5,13.70,56.50,44720000.0,2.50,2.33,52750000.0,N/A
267,N/A,N/A,kmx,N/A,N/A,N/A,N/A,N/A,366.91,16.72,0.65,3.42,4.12,6.99,4.78,1.5,74.53,9820000000.0,20440000000.0,14.00,1.06,1.35,17.09,1.35,2020000000.0,1.5,623430000.0,3.03,1.50,5.50,37980000.0,0.20,10660000000.0,2.46,14.92,50.67,1.5,0.56,103.90,34610000.0,11.18,17.60,30950000.0,N/A
268,N/A,N/A,ko,N/A,N/A,N/A,N/A,N/A,187.47,27.30,4.52,7.97,16.59,23.16,6.97,1.5,10.10,196190000000.0,221080000000.0,22.12,5.76,5.04,18.25,5.04,26810000000.0,1.5,7280000000.0,1.66,4.80,4.00,22230000000.0,5.14,47110000000.0,1.18,5.75,45.35,1.5,0.69,63.20,43.00,2.75,0.98,38130000.0,N/A
269,N/A,N/A,kr,N/A,N/A,N/A,N/A,N/A,178.08,16.92,0.31,4.95,1.86,3.30,7.03,1.5,113.70,33549999999.999996,45380000000.0,14.29,1.59,0.41,7.88,0.41,24330000000.0,1.5,2020000000.0,2.06,7.90,3.80,277000000.0,0.29,12110000000.0,0.76,7.05,34.86,1.5,0.78,78.90,29540000.0,3.99,3.11,28150000.0,N/A
270,N/A,N/A,kss,N/A,N/A,N/A,N/A,N/A,85.74,10.33,0.34,1.19,3.50,8.09,6.95,1.5,99.50,6620000000.0,10620000000.0,8.91,1.29,0.55,4.27,0.55,6940000000.0,1.5,673000000.0,3.46,19.80,0.80,707000000.0,3.82,4710000000.0,1.87,29.52,35.74,1.5,0.87,109.60,16120000.000000002,6.59,8.76,13920000.0,N/A
271,N/A,N/A,ksu,N/A,N/A,N/A,N/A,N/A,55.70,19.62,4.09,2.47,20.62,34.20,6.26,1.5,21.79,9500000000.0,11840000000.0,16.79,2.34,4.98,10.72,4.98,1660000000.0,1.5,490300000.0,4.48,6.90,6.70,39200000.0,0.36,2370000000.0,0.66,36.45,87.97,1.5,1.34,92.80,8119999.999999999,6.00,7.57,7190000.0,N/A
272,N/A,N/A,l,N/A,N/A,N/A,N/A,N/A,45.78,55.06,1.03,0.75,1.93,10.29,1.08,1.5,37.03,13350000000.0,17540000000.0,12.50,2.74,1.34,7.60,1.34,8029999999.999999,1.5,253000000.0,0.72,6.40,8.80,6390000000.0,18.85,10590000000.0,0.53,52.60,39.37,1.5,16.39,27.00,4700000.0,4.59,1.68,4750000.0,N/A
273,N/A,N/A,leg,N/A,N/A,N/A,N/A,N/A,94.90,20.23,1.71,6.15,8.82,12.70,10.07,1.5,27.74,6560000000.0,7340000000.0,17.81,5.06,1.89,12.31,1.89,923200000.0,1.5,341100000.0,2.41,24.80,2.90,250200000.0,1.86,1040000000.0,1.97,8.03,48.81,1.5,12.33,62.20,5970000.0,7.60,5.05,5710000.0,N/A
274,N/A,N/A,len,N/A,N/A,N/A,N/A,N/A,107.89,12.14,0.96,1.61,8.47,11.76,5.29,1.5,47.45,9370000000.0,15300000000.0,N/A,N/A,1.56,12.75,1.56,1720000000.0,1.5,823040000.0,3.59,25.30,21.30,629240000.0,2.93,6570000000.0,6.44,27.11,43.59,1.5,68.97,107.10,19520000.0,8.74,10.92,19980000.0,N/A
275,N/A,N/A,lh,N/A,N/A,N/A,N/A,N/A,123.40,22.00,1.43,2.49,6.58,14.70,5.81,1.5,89.19,12990000000.0,18680000000.0,13.10,1.40,2.07,10.75,2.07,2900000000.0,1.5,594000000.0,5.77,067.70,29.50,696300000.0,6.80,6390000000.0,1.67,50.60,126.82,1.5,5.66,2.80,3400000.0,4.42,3.35,4080000.0,N/A
